sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119061,39,2,37,2024-12-05 22:02:15,2024-12-05.csv
500119061,39,8,31,2024-12-05 16:26:16,2024-12-05.csv
500119061,39,9,30,2024-12-05 08:20:16,2024-12-05.csv
500119061,39,8,31,2024-12-05 08:38:15,2024-12-05.csv
500119061,39,7,32,2024-12-05 07:02:15,2024-12-05.csv
500119061,39,14,25,2024-12-05 10:09:15,2024-12-05.csv
500119061,39,3,36,2024-12-05 21:08:15,2024-12-05.csv
500119061,39,0,39,2024-12-05 18:41:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 17:07:15,2024-12-05.csv
500119061,39,2,37,2024-12-05 21:50:16,2024-12-05.csv
500119061,39,10,29,2024-12-05 08:17:15,2024-12-05.csv
500119061,39,9,30,2024-12-05 07:38:15,2024-12-05.csv
500119061,39,18,21,2024-12-05 09:51:14,2024-12-05.csv
500119061,39,3,36,2024-12-05 19:49:15,2024-12-05.csv
500119061,39,0,39,2024-12-05 17:27:15,2024-12-05.csv
500119061,39,4,35,2024-12-05 15:07:15,2024-12-05.csv
500119061,39,6,33,2024-12-05 03:21:15,2024-12-05.csv
500119061,39,0,39,2024-12-05 08:52:17,2024-12-05.csv
500119061,39,1,38,2024-12-05 18:38:16,2024-12-05.csv
500119061,39,1,38,2024-12-05 19:08:16,2024-12-05.csv
500119061,39,0,39,2024-12-05 17:37:16,2024-12-05.csv
500119061,39,0,39,2024-12-05 17:54:16,2024-12-05.csv
500119061,39,0,39,2024-12-05 18:07:16,2024-12-05.csv
500119061,39,8,31,2024-12-05 14:37:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 17:17:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 09:25:15,2024-12-05.csv
500119061,39,7,32,2024-12-05 18:18:15,2024-12-05.csv
500119061,39,5,34,2024-12-05 19:28:15,2024-12-05.csv
500119061,39,2,37,2024-12-05 19:44:15,2024-12-05.csv
500119061,39,7,32,2024-12-05 15:25:16,2024-12-05.csv
500119061,39,4,35,2024-12-05 14:58:16,2024-12-05.csv
500119061,39,9,30,2024-12-05 07:44:15,2024-12-05.csv
500119061,39,9,30,2024-12-05 07:57:15,2024-12-05.csv
500119061,39,15,24,2024-12-05 15:58:16,2024-12-05.csv
500119061,39,9,30,2024-12-05 14:47:15,2024-12-05.csv
500119061,39,7,32,2024-12-05 16:29:15,2024-12-05.csv
500119061,39,5,34,2024-12-05 04:53:14,2024-12-05.csv
500119061,39,10,29,2024-12-05 16:47:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 21:16:15,2024-12-05.csv
500119061,39,0,39,2024-12-05 09:08:17,2024-12-05.csv
