sno,hour,avg_available_rent_bike,avg_available_return_bike,avg_available_rent_ratio,avg_available_return_ratio,count
500101039,21,3.477272727272727,24.185064935064936,0.1241883116883117,0.8637523191094619,308
500101039,22,3.0314465408805034,24.663522012578618,0.1082659478885894,0.8808400718778078,318
500101039,23,3.0693069306930694,24.544554455445546,0.10961810466760961,0.8765912305516266,202
500101040,0,2.9634146341463414,21.878048780487806,0.11853658536585365,0.8751219512195122,82
500101040,1,3.825,20.475,0.153,0.819,40
500101040,2,3.757575757575758,19.606060606060606,0.1503030303030303,0.7842424242424243,33
500101040,3,9.066666666666666,15.733333333333333,0.3626666666666667,0.6293333333333333,15
500101040,4,3.5454545454545454,21.454545454545453,0.14181818181818182,0.8581818181818182,11
500101040,5,3.7222222222222223,21.22222222222222,0.14888888888888888,0.8488888888888889,18
500101040,6,2.918181818181818,21.90909090909091,0.11672727272727272,0.8763636363636363,110
500101040,7,4.4602272727272725,20.47159090909091,0.1784090909090909,0.8188636363636363,176
500101040,8,7.06970509383378,17.81769436997319,0.28278820375335123,0.7127077747989277,373
500101040,9,7.405797101449275,17.48792270531401,0.296231884057971,0.6995169082125604,414
500101040,10,10.930526315789473,13.955789473684211,0.43722105263157895,0.5582315789473684,475
500101040,11,13.095717884130982,11.798488664987406,0.5238287153652393,0.4719395465994962,397
500101040,12,11.393103448275863,13.475862068965517,0.4557241379310345,0.5390344827586206,435
500101040,13,13.401360544217686,11.494331065759637,0.5360544217687074,0.4597732426303855,441
500101040,14,15.313775510204081,9.558673469387756,0.6125510204081632,0.3823469387755102,392
500101040,15,15.332439678284182,9.613941018766756,0.6132975871313673,0.3845576407506702,373
500101040,16,14.375634517766498,10.558375634517766,0.5750253807106599,0.42233502538071066,394
500101040,17,10.534216335540838,14.388520971302428,0.42136865342163354,0.5755408388520972,453
500101040,18,6.893975903614458,18.026506024096385,0.2757590361445783,0.7210602409638555,415
500101040,19,6.724137931034483,18.189655172413794,0.2689655172413793,0.7275862068965517,348
500101040,20,6.897106109324759,18.028938906752412,0.27588424437299036,0.7211575562700965,311
500101040,21,5.625429553264605,19.285223367697593,0.2250171821305842,0.7714089347079037,291
500101040,22,3.1736842105263157,21.768421052631577,0.12694736842105264,0.8707368421052631,190
500101040,23,2.767605633802817,22.140845070422536,0.11070422535211268,0.8856338028169014,142
500101041,0,12.433179723502304,31.764976958525345,0.28002075765438506,0.715412558380903,217
500101041,1,12.702127659574469,31.50354609929078,0.28374524714828897,0.7037389100126743,141
500101041,2,10.32183908045977,32.89655172413793,0.2324016563146998,0.7406832298136646,87
500101041,3,17.72289156626506,27.662650602409638,0.38812664907651717,0.6058047493403694,83
500101041,4,17.141304347826086,27.27173913043478,0.3833252309188138,0.6098687408847837,92
500101041,5,17.5625,26.053571428571427,0.39649264261237654,0.5881878653497279,112
500101041,6,17.315985130111525,26.4275092936803,0.392848106603694,0.5995614404992832,269
500101041,7,17.387308533916848,27.085339168490155,0.3881019830028329,0.6045716518511283,457
500101041,8,13.899628252788103,30.479553903345725,0.3102775818430771,0.6803867059458114,538
500101041,9,11.934599156118143,32.651898734177216,0.2657240828596928,0.7269951618206586,474
500101041,10,10.725773195876288,33.575257731958764,0.24052154614388754,0.7529128906972443,485
500101041,11,10.903157894736841,33.496842105263156,0.2437864808887215,0.7489644134814536,475
500101041,12,9.599198396793588,34.831663326653306,0.21446160734273562,0.7781956570405194,499
500101041,13,11.001923076923077,33.39423076923077,0.24594815356175573,0.746528524139117,520
500101041,14,12.463366336633664,32.1009900990099,0.27770914225202964,0.715275326509001,505
500101041,15,13.935361216730039,30.70532319391635,0.3101726472579553,0.683437711577522,526
500101041,16,15.63551401869159,29.014953271028038,0.34833846922628464,0.6464145914882985,535
500101041,17,14.895985401459853,29.704379562043794,0.33230205577040506,0.6626501119478934,548
500101041,18,18.125223613595708,26.651162790697676,0.40299101105719515,0.5925542916235781,559
500101041,19,20.72762645914397,23.889105058365757,0.46249348845285637,0.5330352491752041,514
500101041,20,20.7624750499002,23.808383233532933,0.46373322633854935,0.5317640765012706,501
500101041,21,13.387878787878789,31.272727272727273,0.2983522420313344,0.6969205834683955,495
500101041,22,9.721428571428572,34.838095238095235,0.21713465220165923,0.7781323122739843,420
500101041,23,11.563573883161512,32.64604810996563,0.26024748646558393,0.7347254447022429,291
500101042,0,12.446808510638299,2.513002364066194,0.8297872340425532,0.16753349093774625,423
500101042,1,12.674418604651162,2.249169435215947,0.8449612403100775,0.14994462901439645,301
500101042,2,12.880851063829788,2.0382978723404257,0.8587234042553191,0.13588652482269503,235
500101042,3,12.115384615384615,2.840659340659341,0.8076923076923077,0.18937728937728937,182
500101042,4,13.0,1.912,0.8666666666666667,0.12746666666666667,125
500101042,5,12.151394422310757,2.768924302788845,0.8100929614873837,0.1845949535192563,251
500101042,6,11.449720670391061,3.4022346368715084,0.7633147113594041,0.22681564245810057,358
500101042,7,9.893410852713178,4.963178294573644,0.6595607235142119,0.3308785529715762,516
500101042,8,6.140569395017794,8.690391459074734,0.40937129300118624,0.5793594306049822,562
500101042,9,2.420038535645472,12.46242774566474,0.1613359023763648,0.8308285163776493,519
500101042,10,1.1891891891891893,13.711018711018712,0.07927927927927927,0.9140679140679141,481
500101042,11,1.1716101694915255,13.754237288135593,0.07810734463276836,0.9169491525423729,472
500101042,12,2.795620437956204,12.136861313868613,0.18637469586374697,0.8091240875912409,548
500101042,13,2.0593525179856114,12.884892086330936,0.13729016786570744,0.8589928057553957,556
500101042,14,2.3700361010830324,12.572202166064981,0.15800240673886884,0.8381468110709988,554
500101042,15,4.169429097605893,10.767955801104973,0.27796193984039286,0.7178637200736648,543
500101042,16,3.8841121495327102,11.089719626168224,0.25894080996884733,0.7393146417445483,535
500101042,17,2.924770642201835,12.04954128440367,0.19498470948012234,0.803302752293578,545
500101042,18,1.880994671403197,13.088809946714031,0.12539964476021315,0.8725873297809355,563
500101042,19,4.170598911070781,10.796733212341199,0.27803992740471867,0.7197822141560799,551
500101042,20,8.528130671506352,6.441016333938294,0.5685420447670901,0.4294010889292196,551
500101042,21,10.099616858237548,4.865900383141763,0.6733077905491699,0.3243933588761175,522
500101042,22,11.596311475409836,3.3709016393442623,0.7730874316939891,0.22472677595628415,488
500101042,23,12.158482142857142,2.814732142857143,0.8105654761904761,0.18764880952380952,448
500101181,0,31.792,63.344,0.32113131313131316,0.6398383838383839,500
500101181,1,31.859106529209622,63.03780068728523,0.32180915686070327,0.6367454614877295,291
500101181,2,30.428571428571427,63.41428571428571,0.30735930735930733,0.6405483405483405,210
500101181,3,31.19672131147541,63.387978142076506,0.3151183970856102,0.6402826074957223,183
500101181,4,41.336633663366335,54.23762376237624,0.41754175417541756,0.5478547854785478,202
500101181,5,50.6036036036036,45.46396396396396,0.5111475111475111,0.45923195923195925,222
500101181,6,48.5250501002004,47.967935871743485,0.4901520212141455,0.48452460476508574,499
500101181,7,42.80944350758853,53.62731871838111,0.43241862128877306,0.5416900880644557,593
500101181,8,17.996598639455783,78.65986394557824,0.1817838246409675,0.794544080258366,588
500101181,9,11.457242582897033,85.77137870855148,0.115729723059566,0.8663775627126412,573
500101181,10,6.896373056994818,90.41105354058722,0.06966033390903857,0.9132429650564365,579
500101181,11,11.05,86.21206896551725,0.11161616161616161,0.8708289794496691,580
500101181,12,34.56711409395973,62.75335570469799,0.3491627686258559,0.6338722798454343,596
500101181,13,22.967851099830796,74.43147208121827,0.23199849595788682,0.7518330513254371,591
500101181,14,15.125838926174497,82.56711409395973,0.15278625177954036,0.8340112534743407,596
500101181,15,33.36488812392427,64.52839931153184,0.337019071958831,0.6518020132477964,581
500101181,16,56.377162629757784,41.74913494809689,0.5694662891894726,0.42170843381916046,578
500101181,17,78.69948186528498,19.31951640759931,0.7949442612655048,0.195146630379791,579
500101181,18,79.01008403361345,17.47563025210084,0.7980816569051863,0.1765215176979883,595
500101181,19,76.3891708967851,17.485617597292723,0.7716077868362132,0.17662239997265378,591
500101181,20,70.51612903225806,23.521222410865875,0.7122841316389703,0.23758810516026135,589
500101181,21,59.405084745762714,34.74576271186441,0.6000513610683103,0.3509673001198425,590
500101181,22,34.3051724137931,59.8,0.3465168930686172,0.604040404040404,580
500101181,23,26.451499118165785,67.99647266313933,0.2671868597794524,0.6868330572034276,567
500106003,0,0.9322033898305084,10.932203389830509,0.07768361581920905,0.9110169491525424,295
500106003,1,1.1729323308270676,10.62406015037594,0.09774436090225563,0.8853383458646616,133
500106003,2,1.396039603960396,10.277227722772277,0.11633663366336634,0.8564356435643564,101
500106003,3,1.1891891891891893,10.58108108108108,0.0990990990990991,0.8817567567567568,74
500106003,4,2.0675675675675675,9.64864864864865,0.17229729729729729,0.8040540540540541,74
500106003,5,4.111111111111111,7.763888888888889,0.3425925925925926,0.6469907407407407,288
500106003,6,6.776018099547511,5.083710407239819,0.5646681749622926,0.4236425339366516,442
500106003,7,5.408759124087592,6.432481751824818,0.45072992700729925,0.5360401459854015,548
500106003,8,2.4813499111900534,9.369449378330373,0.2067791592658378,0.7807874481941978,563
500106003,9,2.6832412523020257,9.178637200736649,0.2236034376918355,0.7648864333947207,543
500106003,10,2.8738049713193115,8.996175908221797,0.23948374760994265,0.7496813256851498,523
500106003,11,4.454545454545454,7.408163265306122,0.3712121212121212,0.6173469387755102,539
500106003,12,6.718038528896672,5.147110332749562,0.5598365440747227,0.4289258610624635,571
500106003,13,3.375,8.5,0.28125,0.7083333333333334,568
500106003,14,3.016216216216216,8.864864864864865,0.25135135135135134,0.7387387387387387,555
500106003,15,4.043010752688172,7.845878136200717,0.33691756272401435,0.6538231780167264,558
500106003,16,7.263254113345521,4.645338208409506,0.6052711761121268,0.38711151736745886,547
500106003,17,9.360294117647058,2.5606617647058822,0.7800245098039216,0.21338848039215685,544
500106003,18,7.998272884283247,3.911917098445596,0.6665227403569373,0.32599309153713296,579
500106003,19,5.189473684210526,6.717543859649123,0.4324561403508772,0.5597953216374268,570
500106003,20,3.31523642732049,8.59369527145359,0.27626970227670755,0.7161412726211325,571
500106003,21,3.10752688172043,8.78853046594982,0.2589605734767025,0.7323775388291517,558
500106003,22,1.8612612612612613,10.043243243243243,0.1551051051051051,0.8369369369369369,555
500106003,23,1.368312757201646,10.520576131687243,0.11402606310013717,0.8767146776406035,486
500106004,0,1.8952095808383234,9.793413173652695,0.15793413173652696,0.8161177644710579,334
500106004,1,2.1806451612903226,9.412903225806451,0.1817204301075269,0.7844086021505376,155
500106004,2,2.0,9.520661157024794,0.16666666666666666,0.7933884297520661,121
500106004,3,1.855072463768116,9.985507246376812,0.15458937198067632,0.8321256038647343,69
500106004,4,2.3194444444444446,9.305555555555555,0.19328703703703703,0.7754629629629629,72
500106004,5,2.8,8.904,0.23333333333333334,0.742,125
500106004,6,3.938181818181818,7.712727272727273,0.3281818181818182,0.6427272727272727,275
500106004,7,6.103305785123967,5.599173553719008,0.5086088154269972,0.4665977961432507,484
500106004,8,3.609665427509294,8.117100371747211,0.30080545229244116,0.6764250309789344,538
500106004,9,3.31198347107438,8.386363636363637,0.2759986225895317,0.6988636363636364,484
500106004,10,3.4905263157894737,8.221052631578948,0.2908771929824561,0.6850877192982456,475
500106004,11,4.695049504950495,7.041584158415842,0.39125412541254123,0.5867986798679868,505
500106004,12,7.697632058287796,4.054644808743169,0.6414693381906497,0.33788706739526414,549
500106004,13,4.5992970123022845,7.131810193321617,0.3832747510251904,0.5943175161101347,569
500106004,14,4.029357798165138,7.713761467889908,0.3357798165137615,0.6428134556574924,545
500106004,15,5.7853211009174315,5.954128440366972,0.48211009174311925,0.49617737003058104,545
500106004,16,8.763671875,2.9921875,0.7303059895833334,0.24934895833333334,512
500106004,17,10.253846153846155,1.5096153846153846,0.8544871794871794,0.12580128205128205,520
500106004,18,9.46524064171123,2.2923351158645278,0.7887700534759359,0.19102792632204396,561
500106004,19,7.766187050359712,3.9892086330935252,0.6471822541966427,0.33243405275779375,556
500106004,20,5.4868651488616464,6.25569176882662,0.45723876240513717,0.5213076474022184,571
500106004,21,4.160940325497288,7.5768535262206145,0.34674502712477395,0.6314044605183846,553
500106004,22,3.139579349904398,8.564053537284895,0.26163161249203315,0.7136711281070746,523
500106004,23,2.876068376068376,8.826923076923077,0.23967236467236466,0.7355769230769231,468
500119005,0,27.762312633832977,8.886509635974305,0.7503327738873777,0.2401759361074136,467
500119005,1,29.86743515850144,6.576368876080692,0.8072279772567957,0.1777396993535322,347
500119005,2,30.484444444444446,5.613333333333333,0.8239039039039039,0.15171171171171172,225
500119005,3,30.45098039215686,6.0588235294117645,0.8229994700582935,0.16375198728139906,153
500119005,4,31.007518796992482,5.172932330827067,0.8380410485673644,0.13980898191424507,133
500119005,5,31.761194029850746,4.574626865671642,0.8584106494554256,0.1236385639370714,134
500119005,6,29.22327044025157,7.0251572327044025,0.7898181200067993,0.18986911439741627,318
500119005,7,20.7972972972973,15.532818532818533,0.5620891161431701,0.4198059062923928,518
500119005,8,8.15212981744422,28.316430020283974,0.22032783290389782,0.7653089194671345,493
500119005,9,4.428571428571429,32.11981566820276,0.11969111969111969,0.8681031261676423,434
500119005,10,4.588726513569937,32.00208768267223,0.1240196355018902,0.8649212887208712,479
500119005,11,6.181640625,30.357421875,0.16707136824324326,0.8204708614864865,512
500119005,12,5.562724014336918,31.050179211469533,0.15034389227937614,0.8391940327424199,558
500119005,13,3.9133574007220218,32.75992779783393,0.10576641623573031,0.8854034539955118,554
500119005,14,6.546617915904936,30.19195612431444,0.17693561934878205,0.8159988141706606,547
500119005,15,11.10054844606947,25.641681901279707,0.3000148228667424,0.6930184297643164,547
500119005,16,14.97090909090909,21.841818181818184,0.40461916461916464,0.5903194103194103,550
500119005,17,17.675,19.144642857142856,0.4777027027027027,0.51742277992278,560
500119005,18,18.347826086956523,18.47826086956522,0.49588719153936545,0.4994124559341951,575
500119005,19,21.16759776536313,15.636871508379889,0.5720972369017062,0.4226181488751321,537
500119005,20,24.040515653775323,12.767955801104973,0.649743666318252,0.34507988651635063,543
500119005,21,27.688432835820894,9.08955223880597,0.748336022589754,0.245663574021783,536
500119005,22,29.34325396825397,7.373015873015873,0.793060918060918,0.19927069927069926,504
500119005,23,28.353061224489796,8.285714285714286,0.7662989520132377,0.22393822393822393,490
500119006,0,42.5041782729805,49.31476323119777,0.46200193774978804,0.5360300351217149,359
500119006,1,45.283185840707965,46.10176991150443,0.4922085417468257,0.5011061946902655,226
500119006,2,47.0,44.252873563218394,0.5108695652173914,0.4810094952523738,174
500119006,3,49.5,42.25961538461539,0.5380434782608695,0.4593436454849498,104
500119006,4,44.77906976744186,46.906976744186046,0.48672901921132455,0.5098584428715874,86
500119006,5,50.30882352941177,41.161764705882355,0.5468350383631714,0.44741048593350385,68
500119006,6,54.354166666666664,36.645833333333336,0.5908061594202898,0.39832427536231885,192
500119006,7,47.06466512702079,44.17551963048499,0.5115724470328347,0.4801686916357064,433
500119006,8,27.451263537906136,64.20397111913357,0.2983832993250667,0.6978692512949302,554
500119006,9,12.606284658040666,79.13863216266174,0.13702483323957246,0.8602025235071928,541
500119006,10,9.197604790419161,82.58483033932136,0.09997396511325175,0.8976611993404495,501
500119006,11,13.824524312896406,77.80972515856237,0.1502665686184392,0.8457578821582866,473
500119006,12,13.810861423220974,78.01498127340824,0.15011805894805405,0.8479889268848722,534
500119006,13,10.690909090909091,81.13090909090909,0.11620553359683794,0.8818577075098815,550
500119006,14,10.299412915851272,81.54207436399217,0.11195014038968774,0.8863268952607845,511
500119006,15,17.023300970873787,74.86601941747573,0.18503588011819333,0.8137610806247362,515
500119006,16,24.015686274509804,67.89019607843137,0.2610400682011935,0.7379369138959931,510
500119006,17,18.60805860805861,73.2967032967033,0.2022615066093327,0.7967032967032966,546
500119006,18,12.357407407407408,79.54074074074074,0.1343196457326892,0.864573268921095,540
500119006,19,14.084848484848484,77.81414141414142,0.1530961791831357,0.8458058849363197,495
500119006,20,18.97257383966245,72.92405063291139,0.20622362869198313,0.792652724270776,474
500119006,21,26.75869120654397,65.11451942740287,0.29085533920156487,0.7077665155152485,489
500119006,22,35.05765407554672,56.807157057654074,0.38106145734289915,0.6174690984527617,503
500119006,23,39.819951338199516,52.04622871046229,0.43282555802390776,0.5657198772876335,411
500119007,0,14.882022471910112,19.98876404494382,0.42520064205457464,0.571107544141252,178
500119007,1,15.23728813559322,19.412429378531073,0.4353510895883777,0.5546408393866021,177
500119007,2,16.7,17.83,0.47714285714285715,0.5094285714285715,100
500119007,3,16.13235294117647,18.735294117647058,0.46092436974789913,0.5352941176470588,68
500119007,4,16.150943396226417,18.67924528301887,0.461455525606469,0.5336927223719676,53
500119007,5,16.485714285714284,18.2,0.4710204081632653,0.52,70
500119007,6,18.421487603305785,16.049586776859503,0.5263282172373082,0.45855962219598584,242
500119007,7,13.64172335600907,21.126984126984127,0.38976352445740203,0.6036281179138322,441
500119007,8,6.580971659919029,28.18016194331984,0.18802776171197225,0.8051474840948525,494
500119007,9,4.322851153039832,30.461215932914047,0.12351003294399521,0.8703204552261156,477
500119007,10,3.5122615803814714,31.277929155313352,0.10035033086804204,0.8936551187232387,367
500119007,11,3.5886699507389164,31.22906403940887,0.10253342716396903,0.892258972554539,406
500119007,12,4.568862275449102,30.24550898203593,0.13053892215568863,0.8641573994867408,501
500119007,13,3.8302658486707566,30.991820040899796,0.10943616710487876,0.885480572597137,489
500119007,14,4.349272349272349,30.507276507276508,0.12426492426492426,0.8716364716364716,481
500119007,15,5.3355263157894735,29.524122807017545,0.15244360902255638,0.8435463659147869,456
500119007,16,6.939110070257612,27.971896955503514,0.19826028772164603,0.7991970558715289,427
500119007,17,7.876518218623482,27.032388663967613,0.22504337767495664,0.772353961827646,494
500119007,18,8.040567951318458,26.86815415821501,0.2297305128948131,0.7676615473775718,493
500119007,19,8.554524361948955,26.34570765661253,0.24441498176997017,0.7527345044746437,431
500119007,20,10.0671834625323,24.83204134366925,0.2876338132152086,0.7094868955334072,387
500119007,21,13.615776081424936,21.302798982188296,0.3890221737549982,0.6086513994910941,393
500119007,22,15.545197740112995,19.34463276836158,0.4441485068603713,0.5527037933817595,354
500119007,23,15.911184210526315,18.980263157894736,0.45460526315789473,0.5422932330827067,304
500119008,0,3.9565217391304346,5.956521739130435,0.39565217391304347,0.5956521739130435,23
500119008,1,4.333333333333333,4.444444444444445,0.43333333333333335,0.4444444444444444,9
500119008,2,3.4,5.2,0.34,0.52,15
500119008,3,3.5,6.375,0.35,0.6375,8
500119008,4,5.833333333333333,3.9166666666666665,0.5833333333333334,0.39166666666666666,12
500119008,5,3.6363636363636362,6.363636363636363,0.36363636363636365,0.6363636363636364,22
500119008,6,4.361290322580645,5.561290322580645,0.43612903225806454,0.5561290322580645,155
500119008,7,4.666666666666667,5.053763440860215,0.4666666666666667,0.5053763440860215,93
500119008,8,5.157068062827225,4.7539267015706805,0.5157068062827225,0.47539267015706804,191
500119008,9,3.4291666666666667,6.5125,0.34291666666666665,0.65125,240
500119008,10,2.263157894736842,7.666666666666667,0.22631578947368422,0.7666666666666667,228
500119008,11,2.5023255813953487,7.427906976744186,0.2502325581395349,0.7427906976744186,215
500119008,12,3.478395061728395,6.481481481481482,0.3478395061728395,0.6481481481481481,324
500119008,13,4.423076923076923,5.541958041958042,0.4423076923076923,0.5541958041958042,286
500119008,14,5.357429718875502,4.618473895582329,0.5357429718875502,0.46184738955823296,249
500119008,15,6.373333333333333,3.568888888888889,0.6373333333333333,0.35688888888888887,225
500119008,16,6.633165829145729,3.321608040201005,0.6633165829145728,0.3321608040201005,199
500119008,17,5.897233201581027,4.055335968379446,0.5897233201581028,0.40553359683794465,253
500119008,18,5.462857142857143,4.491428571428571,0.5462857142857143,0.4491428571428571,175
500119008,19,5.573643410852713,4.403100775193798,0.5573643410852713,0.44031007751937984,129
500119008,20,4.811881188118812,5.178217821782178,0.48118811881188117,0.5178217821782178,101
500119008,21,4.535483870967742,5.425806451612903,0.4535483870967742,0.5425806451612903,155
500119008,22,4.4,5.5625,0.44,0.55625,80
500119008,23,4.340909090909091,5.636363636363637,0.4340909090909091,0.5636363636363636,44
500119009,0,24.700239808153476,4.822541966426859,0.8233413269384492,0.1607513988808953,417
500119009,1,25.21476510067114,4.114093959731544,0.8404921700223713,0.13713646532438478,298
500119009,2,25.583333333333332,3.4895833333333335,0.8527777777777777,0.11631944444444445,192
500119009,3,26.025316455696203,3.5126582278481013,0.8675105485232067,0.11708860759493671,158
500119009,4,25.405405405405407,3.954954954954955,0.8468468468468469,0.13183183183183184,111
500119009,5,25.18125,4.2125,0.839375,0.14041666666666666,160
500119009,6,23.974025974025974,5.322077922077922,0.7991341991341991,0.1774025974025974,385
500119009,7,18.931098696461824,10.338919925512105,0.6310366232153941,0.34463066418373683,537
500119009,8,6.596085409252669,22.78291814946619,0.21986951364175564,0.7594306049822064,562
500119009,9,4.3700787401574805,25.06496062992126,0.14566929133858267,0.835498687664042,508
500119009,10,4.881048387096774,24.570564516129032,0.1627016129032258,0.819018817204301,496
500119009,11,5.116858237547893,24.325670498084293,0.17056194125159643,0.8108556832694763,522
500119009,12,4.933797909407666,24.505226480836235,0.16445993031358885,0.8168408826945412,574
500119009,13,4.577464788732394,24.901408450704224,0.15258215962441316,0.8300469483568075,568
500119009,14,6.67262969588551,22.81932021466905,0.22242098986285033,0.7606440071556351,559
500119009,15,10.829443447037702,18.73608617594255,0.36098144823459005,0.6245362058647517,557
500119009,16,14.510752688172044,15.168458781362007,0.4836917562724014,0.505615292712067,558
500119009,17,12.745166959578208,16.943760984182777,0.42483889865260693,0.5647920328060926,569
500119009,18,12.136054421768707,17.549319727891156,0.40453514739229024,0.5849773242630385,588
500119009,19,15.53191489361702,14.143617021276595,0.5177304964539007,0.47145390070921983,564
500119009,20,19.830291970802918,9.835766423357665,0.6610097323600973,0.3278588807785888,548
500119009,21,24.088974854932303,5.572533849129594,0.8029658284977433,0.1857511283043198,517
500119009,22,24.319688109161792,5.265107212475634,0.8106562703053931,0.1755035737491878,513
500119009,23,23.835728952772072,5.714579055441479,0.7945242984257358,0.19048596851471594,487
500119043,0,34.526455026455025,7.328042328042328,0.8220584530108339,0.1744771982867221,378
500119043,1,34.567567567567565,7.005405405405406,0.823037323037323,0.1667953667953668,185
500119043,2,35.833333333333336,5.363636363636363,0.8531746031746031,0.1277056277056277,132
500119043,3,36.64705882352941,5.127450980392157,0.8725490196078431,0.12208216619981326,102
500119043,4,36.328947368421055,5.381578947368421,0.8649749373433584,0.12813283208020051,76
500119043,5,35.582417582417584,5.912087912087912,0.8472004186289901,0.14076399790685504,91
500119043,6,34.52542372881356,6.989830508474577,0.8220338983050848,0.16642453591606135,295
500119043,7,28.452083333333334,13.1125,0.6774305555555555,0.31220238095238095,480
500119043,8,12.99433962264151,28.632075471698112,0.30938903863432166,0.6817160826594789,530
500119043,9,4.187082405345212,37.525612472160354,0.09969243822250504,0.8934669636228656,449
500119043,10,1.4352678571428572,40.267857142857146,0.034173044217687076,0.9587585034013606,448
500119043,11,1.079185520361991,40.76018099547511,0.025694893341952164,0.9704804998922646,442
500119043,12,2.2982142857142858,39.56071428571428,0.05471938775510204,0.941921768707483,560
500119043,13,1.7901234567901234,40.07760141093475,0.04262198706643151,0.9542286050222558,567
500119043,14,2.4813499111900534,39.41563055062167,0.05907975979023936,0.9384673940624207,563
500119043,15,3.462230215827338,38.447841726618705,0.08243405275779377,0.9154248030147311,556
500119043,16,4.077898550724638,37.88768115942029,0.0970928226363009,0.902087646652864,552
500119043,17,2.9202127659574466,39.03900709219858,0.06952887537993921,0.929500168861871,564
500119043,18,2.977469670710572,38.97227036395147,0.07089213501691838,0.9279111991417017,577
500119043,19,7.121951219512195,34.825783972125436,0.16957026713124274,0.8291853326696532,574
500119043,20,15.558620689655172,26.389655172413793,0.3704433497536946,0.6283251231527094,580
500119043,21,24.640366972477064,17.289908256880732,0.5866754041065968,0.4116644823066841,545
500119043,22,31.518664047151276,10.363457760314342,0.7504443820750304,0.2467489942931986,509
500119043,23,34.47761194029851,7.334754797441365,0.8208955223880597,0.17463701898669914,469
500119044,0,8.0,26.86842105263158,0.22857142857142856,0.7676691729323308,114
500119044,1,8.52,25.66,0.24342857142857144,0.7331428571428571,50
500119044,2,8.128205128205128,24.76923076923077,0.23223443223443224,0.7076923076923077,39
500119044,3,9.906976744186046,24.88372093023256,0.2830564784053156,0.7109634551495017,43
500119044,4,9.211267605633802,25.633802816901408,0.2631790744466801,0.7323943661971831,71
500119044,5,8.341772151898734,25.455696202531644,0.2383363471971067,0.7273056057866184,79
500119044,6,7.666666666666667,27.107526881720432,0.21904761904761905,0.7745007680491551,93
500119044,7,8.581560283687944,26.22695035460993,0.24518743667679838,0.7493414387031408,282
500119044,8,9.68642447418738,25.141491395793498,0.2767549849767823,0.7183283255941,523
500119044,9,14.24950495049505,20.572277227722772,0.4071287128712871,0.5877793493635077,505
500119044,10,13.393004115226338,21.440329218106996,0.3826572604350382,0.612580834803057,486
500119044,11,12.281045751633988,22.540305010893245,0.35088702147525674,0.6440087145969499,459
500119044,12,12.46990291262136,22.37281553398058,0.35628294036061026,0.6392233009708738,515
500119044,13,14.574108818011258,20.307692307692307,0.4164031090860359,0.5802197802197803,533
500119044,14,20.618367346938776,14.279591836734694,0.5890962099125364,0.4079883381924198,490
500119044,15,19.021868787276343,15.888667992047713,0.5434819653507527,0.45396194262993467,503
500119044,16,15.58125,19.31875,0.4451785714285714,0.5519642857142857,480
500119044,17,9.664761904761905,25.234285714285715,0.2761360544217687,0.7209795918367347,525
500119044,18,7.826552462526767,27.044967880085654,0.2236157846436219,0.7727133680024473,467
500119044,19,10.36,24.4825,0.296,0.6995,400
500119044,20,11.195652173913043,23.61801242236025,0.3198757763975155,0.6748003549245786,322
500119044,21,7.95114006514658,26.85342019543974,0.22717543043275942,0.767240577012564,307
500119044,22,6.876712328767123,27.977168949771688,0.1964774951076321,0.7993476842791911,219
500119044,23,8.5125,26.3375,0.24321428571428572,0.7525,160
500119045,0,7.069148936170213,37.04255319148936,0.1570921985815603,0.8231678486997636,188
500119045,1,6.042553191489362,37.797872340425535,0.1342789598108747,0.839952718676123,94
500119045,2,8.222222222222221,34.53703703703704,0.18271604938271604,0.7674897119341564,54
500119045,3,6.682926829268292,37.707317073170735,0.14850948509485096,0.8379403794037941,41
500119045,4,8.567567567567568,35.648648648648646,0.19039039039039038,0.7921921921921922,74
500119045,5,7.916030534351145,36.50381679389313,0.17591178965224766,0.8111959287531807,131
500119045,6,9.285266457680251,35.05329153605015,0.20633925461511668,0.778962034134448,319
500119045,7,11.306483300589392,33.019646365422396,0.251255184457542,0.7337699192316088,509
500119045,8,12.092691622103386,32.24420677361854,0.26872648049118636,0.7165379283026342,561
500119045,9,10.759541984732824,33.593511450381676,0.23910093299406276,0.7465224766751485,524
500119045,10,11.397748592870544,32.9155722326454,0.25328330206378985,0.7314571607254534,533
500119045,11,11.454198473282442,32.795801526717554,0.254537743850721,0.7287955894826124,524
500119045,12,18.07719298245614,26.212280701754388,0.40171539961013647,0.5824951267056531,570
500119045,13,16.878048780487806,27.465156794425088,0.37506775067750675,0.6103368176538908,574
500119045,14,13.76056338028169,30.589788732394368,0.3057902973395931,0.679773082942097,568
500119045,15,14.989169675090253,29.42960288808664,0.33309265944645006,0.6539911752908143,554
500119045,16,20.70201096892139,23.760511882998173,0.4600446881982531,0.5280113751777371,547
500119045,17,30.67719298245614,13.757894736842106,0.6817153996101365,0.3057309941520468,570
500119045,18,33.313793103448276,10.756896551724138,0.7403065134099617,0.23904214559386974,580
500119045,19,33.132486388384756,10.638838475499092,0.736277475297439,0.2364186327888687,551
500119045,20,27.176363636363636,16.543636363636363,0.603919191919192,0.36763636363636365,550
500119045,21,15.798861480075901,28.07020872865275,0.35108581066835337,0.6237824161922834,527
